session_name,rep_number,frame_id,ts,ol_a,ol_dir,ol_dis,ol_gsis_id,ol_jersey_number,ol_s,ol_sa,ol_x,ol_y,ol_z,ol_zebra_id,dl_a,dl_dir,dl_dis,dl_gsis_id,dl_jersey_number,dl_s,dl_sa,dl_x,dl_y,dl_z,dl_zebra_id,pairwise_distance,distance_change,frame_delta
2024WestPractice1,2,50031,2024-01-27T17:14:35.800,1.30752536454954,115.05512019240014,0.001743284465974446,327296,71,0.5792240301766667,1.2989701054906069,0.39524332666667306,23.3913930257,2.0,1770000086,1.1280972023393216,36.14581873881342,0.0029615963418432477,325899,91,0.60798017184,-0.1304035600385779,-0.5051371256666783,21.437339782699997,2.0,1770000135,2.1515131966648133,-0.06249933246428441,1
2024WestPractice1,2,50032,2024-01-27T17:14:35.900,1.3621432041846875,113.83069316619687,0.003608777133361713,327296,71,0.7578268051133333,1.3545891082926622,0.4547424316666593,23.3649266561,2.0,1770000086,1.1899805171394602,49.11585986623067,0.002584457069951989,325899,91,0.6428347031266667,0.18337646122198042,-0.46400960300000804,21.481544494633336,2.0,1770000135,2.0955270619428856,-0.055986134721927705,1
2024WestPractice1,2,50033,2024-01-27T17:14:36.000,1.6012182997808564,115.48628435753139,0.005881274219558876,327296,71,0.98666858673,1.5986711138203669,0.5306599933333445,23.33070373536667,2.0,1770000086,1.5525348409731858,62.98139227724204,0.002734751965776834,325899,91,0.83852450053,0.9495173051728525,-0.4165751139999969,21.52097066243333,2.0,1770000135,2.0426424415040305,-0.05288462043885511,1
2024WestPractice1,2,50034,2024-01-27T17:14:36.100,1.605346968809777,115.30981887466017,0.00969990508750829,327296,71,1.1839648882533333,1.603944206487342,0.6279195149999879,23.2843729655,2.0,1770000086,1.85419031636173,72.89306826231748,0.00555020186545063,325899,91,1.0196404457100001,1.4569336794342767,-0.343322753999999,21.55863189696667,2.0,1770000135,1.9802761879886368,-0.06236625351539371,1
2024WestPractice1,2,50035,2024-01-27T17:14:36.200,1.5469475724371455,114.31895636589655,0.013987917290993844,327296,71,1.3807377815233333,1.544932527122586,0.7448628743333217,23.230163574233334,2.0,1770000086,2.260984606858376,80.795230683969,0.01439228224412422,325899,91,1.3039997418733333,2.0242367008055235,-0.22342936200000452,21.58540344236667,2.0,1770000135,1.9086188059226081,-0.07165738206602867,1
2024WestPractice1,2,50036,2024-01-27T17:14:36.300,1.5988233824356315,113.56422355238155,0.019826562130167955,327296,71,1.6144879659033335,1.59701385267686,0.8844502766666693,23.1696141561,2.0,1770000086,2.8816579303481547,83.3765920271869,0.013120074589481017,325899,91,1.5596958796166664,2.7748502460182465,-0.10889689133334457,21.6012242635,2.0,1770000135,1.8564981689685245,-0.05212063695408364,1
2024WestPractice1,2,50037,2024-01-27T17:14:36.400,1.7226630315528475,111.87324313069244,0.027167234059489963,327296,71,1.8579756418866669,1.7125938526741609,1.0479125976666666,23.0995457967,2.0,1770000086,3.1041701127968393,85.604476566488,0.02740147624076491,325899,91,2.0076397260033336,3.0535395274580073,0.05663045233332298,21.61980438233333,2.0,1770000135,1.7810881351153127,-0.07541003385321177,1
2024WestPractice1,2,50038,2024-01-27T17:14:36.500,1.8462683281138426,110.48163873889935,0.029695215039914846,327296,71,2.0326681137100002,1.8149320533049234,1.2189839679999892,23.0285949707,2.0,1770000086,2.784423293225568,86.85331972686936,0.044220793152655556,325899,91,2.2921175956733335,2.757055414920943,0.2669169106666658,21.6335067749,2.0,1770000135,1.6889945990795328,-0.09209353603577997,1
2024WestPractice1,2,50039,2024-01-27T17:14:36.600,1.7434591924105525,108.21637064423398,0.04110772709621603,327296,71,2.2356974283866666,1.6632077413852997,1.420776367333346,22.9535522461,2.0,1770000086,2.750870128862525,87.25598648510534,0.057336966833544493,325899,91,2.6797720591233336,2.740259860972048,0.5063680013333283,21.644803365066664,2.0,1770000135,1.596548243372817,-0.09244635570671567,1
2024WestPractice1,2,50040,2024-01-27T17:14:36.700,1.8426181827851813,105.76432544641011,0.048025642757050346,327296,71,2.4233125050866664,1.6746985330035618,1.63935343433333,22.883616129566665,2.0,1770000086,2.7575677337068556,86.76358445672095,0.08660764738778996,325899,91,3.135679880776667,2.7563516960709493,0.8006591796666527,21.660491943366665,2.0,1770000135,1.4830511884888886,-0.11349705488392847,1
2024WestPractice1,2,50041,2024-01-27T17:14:36.800,2.0974119604391928,102.89533976555063,0.054959879291736256,327296,71,2.62522125244,1.7886630364881544,1.8733622233333307,22.815193176266664,2.0,1770000086,2.335485648393347,85.42058927798404,0.10966614469971879,325899,91,3.4127626419,2.331636671492816,1.1318155923333393,21.684735616033333,2.0,1770000135,1.3519710431204264,-0.13108014536846224,1
2024WestPractice1,2,50042,2024-01-27T17:14:36.900,2.148302397749902,100.18767174945899,0.06717735201266359,327296,71,2.7846822738633334,1.668759090113314,2.1323242186666675,22.752370198566666,2.0,1770000086,1.9058207509166012,85.16084742811061,0.11957639402183282,325899,91,3.613662401833333,1.8937147785108555,1.4776102703333294,21.7123591105,2.0,1770000135,1.2289318196888879,-0.1230392234315385,1
2024WestPractice1,2,50043,2024-01-27T17:14:37.000,2.127913920187301,96.33361198778896,0.08084163189594516,327296,71,2.94752407074,1.4230385191881545,2.41658528633333,22.702824910466664,2.0,1770000086,1.412981317174144,84.77531082754872,0.13471103163463718,325899,91,3.7769533793,1.3857973007139543,1.8446350096666606,21.744318644200003,2.0,1770000135,1.1161816077375282,-0.1127502119513597,1
2024WestPractice1,2,50044,2024-01-27T17:14:37.100,2.1339944491984757,92.31938543771263,0.08992377287402971,327296,71,3.0808690389,1.1731877321079731,2.7164510090000107,22.6731338501,2.0,1770000086,0.9284115009774216,82.24179036253932,0.13245002112789597,325899,91,3.836561203,0.7546418911591227,2.2084960936666675,21.806134541833334,2.0,1770000135,1.0048412792805554,-0.11134032845697273,1
2024WestPractice1,2,50045,2024-01-27T17:14:37.200,2.1246681976738446,88.5002722962527,0.09705955694278315,327296,71,3.181934038796667,0.9073391873164404,3.0279947916666714,22.664515177400002,2.0,1770000086,0.98081591673641,79.01275388150432,0.14861979421749916,325899,91,3.9390977223666668,0.3742964831468427,2.5938110350000017,21.88813527426667,2.0,1770000135,0.8895399308308223,-0.11530134844973317,1
2024WestPractice1,2,50046,2024-01-27T17:14:37.300,2.175327920897285,84.29192236062296,0.10934145642672694,327296,71,3.20069440206,0.39339634608197316,3.358662923333327,22.674369812,2.0,1770000086,1.2468581304480524,75.8010180206056,0.146180486868286,325899,91,3.9516369501666664,-0.05681185893267902,2.975687662666658,21.988733927400002,2.0,1770000135,0.7853449029145873,-0.10419502791623503,1
2024WestPractice1,2,50047,2024-01-27T17:14:37.400,2.2192055237514077,80.07491995164091,0.10560326919082408,327296,71,3.191197713216667,-0.06239401498333295,3.683614094999996,22.7124964396,2.0,1770000086,1.5603023364081867,72.56455239553878,0.1365714036068709,325899,91,3.8963734309,-0.476232356497614,3.3442484536666797,22.10766092936667,2.0,1770000135,0.6935380544402624,-0.09180684847432485,1
2024WestPractice1,2,50048,2024-01-27T17:14:37.500,2.35268001153031,75.39727169074472,0.0998154084387222,327296,71,3.1343564987166666,-0.48192152020952794,3.999420165999993,22.7760848999,2.0,1770000086,1.9022685183352102,69.0194968193838,0.12247962657450938,325899,91,3.7646182378,-0.9012727405439271,3.6922912596666606,22.242223103833336,2.0,1770000135,0.6159030625066191,-0.07763499193364332,1
2024WestPractice1,2,50049,2024-01-27T17:14:37.600,2.5286081993008547,70.70115927323329,0.09130795429165633,327296,71,3.03752485911,-0.8678274044914585,4.301055908333339,22.863739013666663,2.0,1770000086,2.2533061386534907,65.30959682638607,0.10514478184187874,325899,91,3.5756263733,-1.2737767180689101,4.013224284000003,22.3876139323,2.0,1770000135,0.5563651113008249,-0.05953795120579419,1
2024WestPractice1,2,50050,2024-01-27T17:14:37.700,2.815691617770555,65.78453577340699,0.08354569658328469,327296,71,2.88937918345,-1.3062375365403613,4.588714599666673,22.9710744222,2.0,1770000086,2.311482642944983,62.41669681098305,0.10302871158992484,325899,91,3.4392970403,-1.4386412008640408,4.330230712999992,22.5383351644,2.0,1770000135,0.50406069565838,-0.052304415642444924,1
2024WestPractice1,2,50051,2024-01-27T17:14:37.800,2.9803213573799283,60.71793481477179,0.06742254074123159,327296,71,2.745053609213333,-1.5250882565983268,4.844899495333337,23.095334370933333,2.0,1770000086,2.430990651763485,58.74593871188522,0.08169321101188773,325899,91,3.2242310841866666,-1.6494687926737694,4.6080118816666555,22.70212809243333,2.0,1770000135,0.4590500179288926,-0.04501067772948736,1
2024WestPractice1,2,50052,2024-01-27T17:14:37.900,2.9570737474522804,54.992097732285195,0.05441917605379712,327296,71,2.5814906756066667,-1.5620741986890847,5.0697937013333245,23.237052917466666,2.0,1770000086,2.726702594282739,54.297969908165264,0.06211633706996109,325899,91,2.93905735016,-1.9372713969090813,4.842895507666654,22.87107340493333,2.0,1770000135,0.4306086319192129,-0.028441386009679714,1
2024WestPractice1,2,50053,2024-01-27T17:14:38.000,2.9227533846317173,49.07113164954965,0.04639237769330744,327296,71,2.4132944742833335,-1.5713268503110742,5.2698872883333365,23.390141805,2.0,1770000086,3.2413853537221518,51.088683432985995,0.056332990424848156,325899,91,2.647968769073333,-2.4788324885828703,5.06885782866668,23.0253423055,2.0,1770000135,0.41652313079745923,-0.014085501121753663,1
2024WestPractice1,2,50054,2024-01-27T17:14:38.100,2.874603095589921,43.00146907720333,0.039825510883992075,327296,71,2.240972359976667,-1.5764415218760561,5.442372639999988,23.552853902166664,2.0,1770000086,3.185705476293112,46.60396762807251,0.049784480507160785,325899,91,2.4120888710033332,-2.4490773382340922,5.2733662923333355,23.189674377433334,2.0,1770000135,0.40057772371557104,-0.015945407081888185,1
2024WestPractice1,2,50055,2024-01-27T17:14:38.200,2.834542308182699,37.003609564584984,0.03652546177856231,327296,71,2.0397834777833332,-1.7190751331480199,5.587066650333327,23.725855509433334,2.0,1770000086,2.82872579172318,41.86532426804169,0.037460692095642366,325899,91,2.1814069747933336,-2.193017272366377,5.4343668620000045,23.354125976566667,2.0,1770000135,0.40187071423818826,0.0012929905226172211,1
2024WestPractice1,2,50056,2024-01-27T17:14:38.300,2.5578097284520203,31.98896433960272,0.03155376595822909,327296,71,1.8378426233933334,-1.7981151565827813,5.690968831333336,23.898045857733333,2.0,1770000086,2.414153939786398,44.01242901674346,0.02676705533739568,325899,91,1.89240694046,-2.2238100173630024,5.584981282666661,23.4733250936,2.0,1770000135,0.4377454602373089,0.03587474599912066,1
2024WestPractice1,2,50057,2024-01-27T17:14:38.400,2.3775864765273305,27.239182246491183,0.026069754365430752,327296,71,1.6339030265799999,-1.8706661441154007,5.775105794333342,24.05644480386667,2.0,1770000086,2.12429749398158,48.35726256116467,0.02416917876399304,325899,91,1.6666034062700001,-2.114051970114124,5.732462564999992,23.575981140133333,2.0,1770000135,0.4823523371727727,0.04460687693546378,1
2024WestPractice1,2,50058,2024-01-27T17:14:38.500,2.268515927475489,23.15731113500333,0.02162294104216051,327296,71,1.4205374717700001,-1.9873036519658986,5.836364746000001,24.20237223306667,2.0,1770000086,1.9188136664198663,50.92660967126371,0.0187181080426846,325899,91,1.47531747818,-1.909929970186076,5.860473632666654,23.67109425863333,2.0,1770000135,0.5318247122260256,0.04947237505325286,1
2024WestPractice1,2,50059,2024-01-27T17:14:38.600,2.201653701740071,19.628002562578352,0.016407342211941036,327296,71,1.2174851894366667,-2.0642270346168754,5.8828837076666645,24.32990264893333,2.0,1770000086,1.9092712000037737,53.88059458831333,0.013225997887744052,325899,91,1.26416595777,-1.7808372763236249,5.966064453000001,23.755442301433334,2.0,1770000135,0.5804513134139906,0.048626601187965024,1
2024WestPractice1,2,50060,2024-01-27T17:14:38.700,2.124098187399197,17.20110628945171,0.012161332220957761,327296,71,1.01255663236,-2.0872257827969443,5.9107462566666555,24.440068562833332,2.0,1770000086,1.861905177707515,60.32356552452131,0.00992374636489755,325899,91,1.0638627211266667,-1.5418412638416952,6.063446044999992,23.809516906733332,2.0,1770000135,0.648777786586053,0.06832647317206242,1
2024WestPractice1,2,50061,2024-01-27T17:14:38.800,2.0754140008926534,17.807987779153166,0.008118962278885308,327296,71,0.7892556985233333,-2.0747953900755833,5.931264241666668,24.530113220199997,2.0,1770000086,1.6148247302583247,63.582540308020384,0.008046061539677843,325899,91,0.94435954094,-1.2418103391142614,6.149851480999999,23.864288330066667,2.0,1770000135,0.7007875323665707,0.05200974578051765,1
2024WestPractice1,2,50062,2024-01-27T17:14:38.900,1.9917252571234059,19.061641604754847,0.004225803375807143,327296,71,0.5860048135133333,-1.968216950496623,5.956064860000012,24.594772338866665,2.0,1770000086,1.3717015561758876,68.78278291969067,0.006541796949412701,325899,91,0.8320376078299999,-0.9938583822817382,6.229817708333329,23.90143585206667,2.0,1770000135,0.7454234406689698,0.04463590830239916,1
2024WestPractice1,2,50063,2024-01-27T17:14:39.000,1.9141182010883933,26.021174736581486,0.0024249232428985687,327296,71,0.39467199643333334,-1.7620536349698783,5.972076415999993,24.643877665199998,2.0,1770000086,1.2798599386695728,75.96476696119377,0.00677954737287282,325899,91,0.68420378367,-0.9234470637298963,6.311960855999999,23.927096049,2.0,1770000135,0.7932826216906557,0.04785918102168585,1
2024WestPractice1,2,50064,2024-01-27T17:14:39.100,1.8196785977944254,45.41894415354347,0.0009673009847359891,327296,71,0.23549062013633335,-1.2275091944088092,5.9879252116666635,24.674441019699998,2.0,1770000086,1.1349361788693044,80.84475270930169,0.003852410226336306,325899,91,0.5666169722866666,-0.8844883761391897,6.374023437333335,23.935496012366666,2.0,1770000135,0.8337335088179012,0.04045088712724554,1
2024WestPractice1,2,50065,2024-01-27T17:14:39.200,1.7799567206815958,108.65968119608584,0.00044142217921955236,327296,71,0.16415653626133334,0.6017807441956968,6.008188883333332,24.6871693929,2.0,1770000086,1.1090367850529672,88.2122099469716,0.0030907960843344464,325899,91,0.48508560657666666,-0.904025990787605,6.4296162923333355,23.9416402181,2.0,1770000135,0.8563964102764688,0.02266290145856764,1
2024WestPractice1,2,50066,2024-01-27T17:14:39.300,1.6425277392443456,153.97701089183875,0.00030805700788089443,327296,71,0.2977122863133333,1.45025781124366,6.024200439333342,24.674100240066664,2.0,1770000086,1.2358493403014505,107.62499426005441,0.002063959392867636,325899,91,0.36453092098333334,-0.7436633187391749,6.475046793666664,23.944946289066667,2.0,1770000135,0.8572793707272757,0.0008829604508068245,1
2024WestPractice1,2,50067,2024-01-27T17:14:39.400,1.5688075967382034,168.48132510073313,0.0012916021042098163,327296,71,0.47530488173333335,1.4936747062980071,6.036437988333333,24.638282775866667,2.0,1770000086,1.1015996816941054,126.63971819772486,0.0009122969678191979,325899,91,0.2817697326343333,-0.4558695946037526,6.504872639999988,23.930722554533332,2.0,1770000135,0.8485708513113905,-0.00870851941588513,1
2024WestPractice1,2,50068,2024-01-27T17:14:39.500,1.5474150818753334,183.7306394390226,0.0028468075645439153,327296,71,0.6297194163000001,1.4654211661939929,6.0430399576666645,24.584930419933333,2.0,1770000086,0.91548742447231,148.2604065743269,0.0004874270796490875,325899,91,0.25260931253433333,-0.10480755198906908,6.522613525333327,23.911430358900002,2.0,1770000135,0.8267969152194693,-0.021773936091921242,1
2024WestPractice1,2,50069,2024-01-27T17:14:39.600,1.4518531529668497,190.454191021742,0.0048058583496684085,327296,71,0.77653924624,1.3462455474484651,6.03688557933333,24.515607198066665,2.0,1770000086,0.9529966734079248,197.1457339682064,0.0004700583939022033,325899,91,0.24133594830833335,0.5143879023042619,6.516906738333333,23.889775594066666,2.0,1770000135,0.7887239755788568,-0.038072939640612535,1
